temp,windspeed,rain,HomeTeam,AwayTeam,HTHG,HTAG,HS,AS,HST,AST,HC,HY,AY,HR,AR,League Year,ExpectedBetHomeWin,ExpectedBetDraw,ExpectedBetAwayWin,FinalResult,Goal_Difference,Home_Attack,Home_Midfield,Home_Defence,Home_Overall,Away_Attack,Away_Midfield,Away_Defence,Away_Overall
64.8,12.4,1,West Ham,Man United,1.0,0.0,8.0,9.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,2019,3.1875,3.625,2.2,2,1.0,82,78,73,78,83,81,81,81
64.8,12.4,1,Arsenal,Aston Villa,0.0,1.0,21.0,14.0,6.0,9.0,9.0,5.0,1.0,1.0,0.0,2019,1.4099999999999997,4.875,7.6875,2,0.0,84,82,78,80,77,75,75,76
64.8,12.4,1,Chelsea,Liverpool,0.0,2.0,13.0,6.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,2019,3.5749999999999997,3.7375,2.0125,0,0.0,80,84,81,81,87,83,85,85
59.6,19.7,0,Sheffield United,Liverpool,0.0,0.0,12.0,16.0,2.0,4.0,6.0,1.0,1.0,0.0,0.0,2019,9.125,5.175,1.3425,0,0.0,73,77,75,75,87,83,85,85
59.6,19.7,0,Aston Villa,Burnley,1.0,0.0,16.0,10.0,3.0,3.0,7.0,1.0,4.0,0.0,0.0,2019,2.35,3.35,3.075,1,1.0,77,75,75,76,77,76,76,76
59.6,19.7,0,Bournemouth,West Ham,1.0,1.0,13.0,17.0,5.0,6.0,6.0,3.0,1.0,0.0,0.0,2019,2.475,3.55,2.7625,1,0.0,78,76,76,76,82,78,73,78
59.6,19.7,0,Chelsea,Brighton,0.0,0.0,24.0,8.0,10.0,1.0,5.0,2.0,3.0,0.0,0.0,2019,1.42,4.6125,7.8125,2,0.0,80,84,81,81,75,76,76,76
59.6,19.7,0,Crystal Palace,Norwich,1.0,0.0,15.0,10.0,3.0,3.0,5.0,3.0,1.0,0.0,0.0,2019,1.915,3.7125000000000004,3.8625,2,1.0,73,77,76,77,75,74,72,74
59.6,19.7,0,Tottenham,Southampton,2.0,1.0,9.0,14.0,4.0,6.0,6.0,0.0,2.0,1.0,0.0,2019,1.42,4.65,7.75,2,1.0,85,82,82,82,76,76,76,76
59.6,19.7,0,Wolves,Watford,1.0,0.0,6.0,14.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,2019,1.86,3.475,4.4575,2,1.0,79,79,78,78,76,78,75,77
59.6,19.7,0,Everton,Man City,1.0,1.0,12.0,20.0,8.0,9.0,5.0,2.0,2.0,0.0,0.0,2019,10.1875,5.7625,1.29,0,0.0,80,78,79,78,87,86,83,85
61.3,20.0,1,Leicester,Newcastle,1.0,0.0,13.0,3.0,5.0,0.0,9.0,1.0,1.0,0.0,1.0,2019,1.5150000000000001,4.0,7.1875,2,1.0,80,79,79,79,75,78,77,77
57.7,13.6,1,Man United,Arsenal,1.0,0.0,16.0,10.0,4.0,5.0,8.0,4.0,2.0,0.0,0.0,2019,2.3625,3.5,2.95,1,1.0,83,81,81,81,84,82,78,80
56.9,7.6,0,Brighton,Tottenham,2.0,0.0,17.0,8.0,6.0,3.0,4.0,2.0,1.0,0.0,0.0,2019,3.875,3.625,1.9375,2,2.0,75,76,76,76,85,82,82,82
56.9,7.6,0,Burnley,Everton,0.0,0.0,9.0,11.0,3.0,2.0,7.0,2.0,1.0,0.0,1.0,2019,2.8800000000000003,3.2750000000000004,2.525,2,0.0,77,76,76,76,80,78,79,78
56.9,7.6,0,Liverpool,Leicester,1.0,0.0,18.0,2.0,8.0,1.0,4.0,1.0,4.0,0.0,0.0,2019,1.445,4.675,7.125,2,1.0,87,83,85,85,80,79,79,79
56.9,7.6,0,Norwich,Aston Villa,0.0,2.0,21.0,22.0,5.0,12.0,10.0,1.0,3.0,0.0,0.0,2019,2.3675,3.625,2.8375000000000004,0,0.0,75,74,72,74,77,75,75,76
56.9,7.6,0,Watford,Sheffield United,0.0,0.0,8.0,9.0,2.0,3.0,7.0,0.0,2.0,0.0,0.0,2019,2.125,3.375,3.55,1,0.0,76,78,75,77,73,77,75,75
56.9,7.6,0,West Ham,Crystal Palace,0.0,0.0,9.0,7.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,2019,1.975,3.5749999999999997,3.7874999999999996,0,0.0,82,78,73,78,73,77,76,77
58.2,16.9,1,Arsenal,Bournemouth,1.0,0.0,12.0,10.0,2.0,2.0,14.0,1.0,2.0,0.0,0.0,2019,1.435,4.8875,6.75,2,1.0,84,82,78,80,78,76,76,76
58.2,16.9,1,Man City,Wolves,0.0,0.0,18.0,7.0,2.0,2.0,9.0,5.0,2.0,0.0,0.0,2019,1.1175000000000002,9.125,22.125,0,0.0,87,86,83,85,79,79,78,78
58.2,16.9,1,Southampton,Chelsea,1.0,3.0,10.0,13.0,3.0,7.0,3.0,0.0,1.0,0.0,0.0,2019,4.025,3.775,1.855,0,0.0,76,76,76,76,80,84,81,81
58.2,16.9,1,Newcastle,Man United,0.0,0.0,12.0,12.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,2019,4.45,3.4250000000000003,1.875,2,0.0,75,78,77,77,83,81,81,81
52.2,12.9,1,Everton,West Ham,1.0,0.0,19.0,8.0,10.0,4.0,11.0,2.0,2.0,0.0,0.0,2019,1.95,3.675,3.7874999999999996,2,1.0,80,78,79,78,82,78,73,78
52.2,12.9,1,Aston Villa,Brighton,1.0,1.0,24.0,20.0,8.0,5.0,7.0,1.0,2.0,0.0,1.0,2019,2.37,3.375,3.025,2,0.0,77,75,75,76,75,76,76,76
52.2,12.9,1,Bournemouth,Norwich,0.0,0.0,11.0,10.0,2.0,1.0,6.0,1.0,3.0,0.0,0.0,2019,1.7175,4.2325,4.34,1,0.0,78,76,76,76,75,74,72,74
52.2,12.9,1,Chelsea,Newcastle,0.0,0.0,16.0,5.0,8.0,0.0,11.0,2.0,1.0,0.0,0.0,2019,1.295,5.5625,10.625,2,0.0,80,84,81,81,75,78,77,77
52.2,12.9,1,Leicester,Burnley,1.0,1.0,19.0,13.0,3.0,4.0,9.0,0.0,3.0,0.0,0.0,2019,1.555,4.025,6.375,2,0.0,80,79,79,79,77,76,76,76
52.2,12.9,1,Tottenham,Watford,0.0,1.0,12.0,7.0,2.0,2.0,11.0,4.0,3.0,0.0,0.0,2019,1.4049999999999998,4.8875,7.6875,1,0.0,85,82,82,82,76,78,75,77
52.2,12.9,1,Wolves,Southampton,0.0,0.0,4.0,14.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,2019,1.8275000000000001,3.525,4.5625,1,0.0,79,79,78,78,76,76,76,76
52.2,12.9,1,Crystal Palace,Man City,0.0,2.0,7.0,21.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,2019,12.625,6.625,1.22,0,0.0,73,77,76,77,87,86,83,85
49.3,10.4,1,Man United,Liverpool,1.0,0.0,7.0,10.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,2019,5.125,3.9000000000000004,1.6624999999999999,1,1.0,83,81,81,81,87,83,85,85
53.5,12.1,1,Sheffield United,Arsenal,1.0,0.0,8.0,9.0,2.0,3.0,7.0,4.0,4.0,0.0,0.0,2019,3.85,3.75,1.9049999999999998,2,1.0,73,77,75,75,84,82,78,80
56.0,24.8,1,Southampton,Leicester,0.0,5.0,6.0,25.0,3.0,15.0,2.0,0.0,0.0,1.0,0.0,2019,3.1875,3.3499999999999996,2.32,0,0.0,76,76,76,76,80,79,79,79
57.7,22.1,1,Man City,Aston Villa,0.0,0.0,25.0,11.0,9.0,5.0,13.0,1.0,1.0,1.0,0.0,2019,1.0750000000000002,11.5,27.25,2,0.0,87,86,83,85,77,75,75,76
57.7,22.1,1,Brighton,Everton,1.0,1.0,8.0,10.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,2019,2.8575,3.2874999999999996,2.55,2,0.0,75,76,76,76,80,78,79,78
57.7,22.1,1,Watford,Bournemouth,0.0,0.0,7.0,15.0,3.0,5.0,5.0,5.0,3.0,0.0,0.0,2019,2.175,3.55,3.25,1,0.0,76,78,75,77,78,76,76,76
57.7,22.1,1,West Ham,Sheffield United,1.0,0.0,12.0,10.0,4.0,4.0,10.0,2.0,2.0,0.0,0.0,2019,2.0875,3.475,3.5749999999999997,1,1.0,82,78,73,78,73,77,75,75
57.7,22.1,1,Burnley,Chelsea,0.0,2.0,13.0,16.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,2019,4.55,3.975,1.7374999999999998,0,0.0,77,76,76,76,80,84,81,81
46.6,6.9,1,Newcastle,Wolves,1.0,0.0,13.0,13.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,2019,2.975,3.075,2.575,1,1.0,75,78,77,77,79,79,78,78
46.6,6.9,1,Arsenal,Crystal Palace,2.0,1.0,15.0,10.0,6.0,4.0,12.0,2.0,0.0,0.0,0.0,2019,1.455,4.675,6.625,1,1.0,84,82,78,80,73,77,76,77
46.6,6.9,1,Liverpool,Tottenham,0.0,1.0,21.0,11.0,13.0,4.0,8.0,3.0,3.0,0.0,0.0,2019,1.5125,4.407500000000001,6.1875,2,0.0,87,83,85,85,85,82,82,82
46.6,6.9,1,Norwich,Man United,0.0,2.0,10.0,21.0,3.0,11.0,1.0,2.0,2.0,0.0,0.0,2019,4.3225,3.925,1.77,0,0.0,75,74,72,74,83,81,81,81
54.1,23.9,1,Bournemouth,Man United,1.0,0.0,12.0,15.0,6.0,4.0,4.0,4.0,3.0,0.0,0.0,2019,3.3000000000000003,3.55,2.15,2,1.0,78,76,76,76,83,81,81,81
54.1,23.9,1,Arsenal,Wolves,1.0,0.0,10.0,25.0,4.0,8.0,8.0,0.0,2.0,0.0,0.0,2019,1.7575,3.7375,4.725,1,1.0,84,82,78,80,79,79,78,78
54.1,23.9,1,Aston Villa,Liverpool,1.0,0.0,5.0,25.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,2019,8.9375,5.1875,1.34,0,1.0,77,75,75,76,87,83,85,85
54.1,23.9,1,Brighton,Norwich,0.0,0.0,21.0,7.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,2019,1.6975,4.15,4.6025,2,0.0,75,76,76,76,75,74,72,74
54.1,23.9,1,Man City,Southampton,0.0,1.0,26.0,3.0,4.0,3.0,17.0,3.0,1.0,0.0,0.0,2019,1.0725,12.0,30.75,2,0.0,87,86,83,85,76,76,76,76
54.1,23.9,1,Sheffield United,Burnley,3.0,0.0,13.0,6.0,6.0,0.0,7.0,1.0,2.0,0.0,0.0,2019,2.2375,3.2,3.45,2,3.0,73,77,75,75,77,76,76,76
54.1,23.9,1,West Ham,Newcastle,0.0,2.0,16.0,12.0,6.0,9.0,7.0,2.0,1.0,0.0,0.0,2019,1.7825,3.775,4.5,0,0.0,82,78,73,78,75,78,77,77
54.1,23.9,1,Watford,Chelsea,0.0,1.0,12.0,16.0,3.0,10.0,1.0,4.0,2.0,0.0,0.0,2019,5.0,4.2075,1.6349999999999998,0,0.0,76,78,75,77,80,84,81,81
49.2,9.4,1,Crystal Palace,Leicester,0.0,0.0,12.0,14.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0,2019,3.475,3.3499999999999996,2.1375,0,0.0,73,77,76,77,80,79,79,79
49.2,9.4,1,Everton,Tottenham,0.0,0.0,7.0,4.0,3.0,2.0,5.0,1.0,2.0,0.0,1.0,2019,2.7249999999999996,3.45,2.55,1,0.0,80,78,79,78,85,82,82,82
41.9,8.8,1,Norwich,Watford,0.0,1.0,17.0,12.0,5.0,2.0,10.0,1.0,2.0,0.0,1.0,2019,2.6624999999999996,3.525,2.5875,0,0.0,75,74,72,74,76,78,75,77
41.9,11.6,1,Chelsea,Crystal Palace,0.0,0.0,23.0,3.0,5.0,1.0,7.0,3.0,2.0,0.0,0.0,2019,1.33,5.1875,9.4375,2,0.0,80,84,81,81,73,77,76,77
41.9,11.6,1,Burnley,West Ham,2.0,0.0,14.0,7.0,12.0,4.0,11.0,2.0,1.0,0.0,0.0,2019,2.2625,3.5,3.0999999999999996,2,2.0,77,76,76,76,82,78,73,78
41.9,11.6,1,Newcastle,Bournemouth,1.0,1.0,20.0,16.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0,2019,2.6125,3.2,2.8199999999999994,2,0.0,75,78,77,77,78,76,76,76
41.9,11.6,1,Southampton,Everton,0.0,1.0,4.0,24.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,2019,2.925,3.375,2.45,0,0.0,76,76,76,76,80,78,79,78
41.9,11.6,1,Tottenham,Sheffield United,0.0,0.0,17.0,14.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,2019,1.56,4.1,6.125,1,0.0,85,82,82,82,73,77,75,75
41.9,11.6,1,Leicester,Arsenal,0.0,0.0,19.0,8.0,7.0,1.0,5.0,1.0,1.0,0.0,0.0,2019,1.975,3.7625,3.5999999999999996,2,0.0,80,79,79,79,84,82,78,80
45.8,9.8,1,Man United,Brighton,2.0,0.0,21.0,6.0,11.0,2.0,5.0,2.0,5.0,0.0,0.0,2019,1.63,3.7125000000000004,6.0125,2,2.0,83,81,81,81,75,76,76,76
45.8,9.8,1,Wolves,Aston Villa,1.0,0.0,17.0,13.0,5.0,4.0,6.0,4.0,3.0,0.0,0.0,2019,1.875,3.55,4.265000000000001,2,1.0,79,79,78,78,77,75,75,76
45.8,9.8,1,Liverpool,Man City,2.0,0.0,12.0,18.0,5.0,3.0,4.0,0.0,2.0,0.0,0.0,2019,2.55,3.6,2.6225,2,2.0,87,83,85,85,87,86,83,85
49.6,10.6,1,West Ham,Tottenham,0.0,2.0,11.0,15.0,4.0,6.0,3.0,3.0,2.0,0.0,0.0,2019,4.282500000000001,4.1075,1.75,0,0.0,82,78,73,78,85,82,82,82
49.6,10.6,1,Arsenal,Southampton,1.0,1.0,12.0,21.0,5.0,6.0,6.0,6.0,2.0,0.0,0.0,2019,1.4475,4.7625,6.75,1,0.0,84,82,78,80,76,76,76,76
49.6,10.6,1,Bournemouth,Wolves,0.0,2.0,9.0,17.0,2.0,7.0,5.0,2.0,1.0,1.0,0.0,2019,2.8,3.3,2.57,0,0.0,78,76,76,76,79,79,78,78
49.6,10.6,1,Brighton,Leicester,0.0,0.0,7.0,19.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,2019,3.725,3.5,2.025,0,0.0,75,76,76,76,80,79,79,79
49.6,10.6,1,Crystal Palace,Liverpool,0.0,0.0,16.0,12.0,6.0,4.0,9.0,0.0,1.0,0.0,0.0,2019,7.625,4.6125,1.4275,0,0.0,73,77,76,77,87,83,85,85
49.6,10.6,1,Everton,Norwich,0.0,0.0,18.0,13.0,7.0,5.0,7.0,3.0,5.0,0.0,0.0,2019,1.375,4.975,8.1875,0,0.0,80,78,79,78,75,74,72,74
49.6,10.6,1,Watford,Burnley,0.0,0.0,15.0,11.0,4.0,5.0,7.0,0.0,3.0,0.0,0.0,2019,2.3125,3.325,3.1625,0,0.0,76,78,75,77,77,76,76,76
49.6,10.6,1,Man City,Chelsea,2.0,1.0,15.0,11.0,4.0,2.0,8.0,1.0,1.0,0.0,0.0,2019,1.44,5.0,6.5625,2,1.0,87,86,83,85,80,84,81,81
49.7,9.8,1,Sheffield United,Man United,1.0,0.0,12.0,11.0,8.0,5.0,6.0,1.0,2.0,0.0,0.0,2019,3.55,3.2875,2.1500000000000004,1,1.0,73,77,75,75,83,81,81,81
51.4,10.3,1,Aston Villa,Newcastle,2.0,0.0,17.0,11.0,8.0,5.0,11.0,1.0,1.0,0.0,0.0,2019,2.0875,3.4250000000000003,3.6,2,2.0,77,75,75,76,75,78,77,77
40.4,8.1,1,Newcastle,Man City,1.0,1.0,6.0,24.0,3.0,9.0,1.0,1.0,2.0,0.0,0.0,2019,15.0,7.6875,1.1724999999999999,1,0.0,75,78,77,77,87,86,83,85
40.4,8.1,1,Burnley,Crystal Palace,0.0,1.0,15.0,7.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,2019,2.2874999999999996,3.2125000000000004,3.3249999999999997,0,0.0,77,76,76,76,73,77,76,77
40.4,8.1,1,Chelsea,West Ham,0.0,0.0,19.0,5.0,6.0,4.0,9.0,0.0,3.0,0.0,0.0,2019,1.2850000000000001,5.95,9.8125,0,0.0,80,84,81,81,82,78,73,78
40.4,8.1,1,Liverpool,Brighton,2.0,0.0,15.0,12.0,7.0,5.0,4.0,0.0,0.0,1.0,0.0,2019,1.195,6.75,15.0,2,2.0,87,83,85,85,75,76,76,76
40.4,8.1,1,Tottenham,Bournemouth,1.0,0.0,15.0,20.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,2019,1.37,5.25,7.875,2,1.0,85,82,82,82,78,76,76,76
40.4,8.1,1,Southampton,Watford,0.0,1.0,11.0,6.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,2019,2.1,3.475,3.525,2,0.0,76,76,76,76,76,78,75,77
41.7,12.3,0,Norwich,Arsenal,2.0,1.0,15.0,16.0,8.0,7.0,7.0,2.0,1.0,0.0,0.0,2019,4.125,4.245,1.75,1,1.0,75,74,72,74,84,82,78,80
41.7,12.3,0,Wolves,Sheffield United,0.0,1.0,13.0,9.0,3.0,4.0,7.0,1.0,4.0,0.0,0.0,2019,1.895,3.4250000000000003,4.365,1,0.0,79,79,78,78,73,77,75,75
41.7,12.3,0,Leicester,Everton,0.0,1.0,16.0,11.0,6.0,3.0,4.0,0.0,1.0,0.0,0.0,2019,1.615,4.0625,5.3125,2,0.0,80,79,79,79,80,78,79,78
41.7,12.3,0,Man United,Aston Villa,1.0,1.0,16.0,9.0,6.0,3.0,9.0,4.0,1.0,0.0,0.0,2019,1.4749999999999999,4.3575,6.9375,1,0.0,83,81,81,81,77,75,75,76
41.1,8.0,0,Crystal Palace,Bournemouth,0.0,0.0,7.0,6.0,2.0,3.0,6.0,3.0,3.0,1.0,0.0,2019,2.2375,3.3499999999999996,3.3,2,0.0,73,77,76,77,78,76,76,76
41.1,8.0,0,Burnley,Man City,0.0,1.0,4.0,17.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,2019,11.625,6.5625,1.24,0,0.0,77,76,76,76,87,86,83,85
39.4,5.6,1,Chelsea,Aston Villa,1.0,1.0,25.0,9.0,9.0,3.0,9.0,2.0,1.0,0.0,0.0,2019,1.28,5.7625,10.625,2,0.0,80,84,81,81,77,75,75,76
39.4,5.6,1,Leicester,Watford,0.0,0.0,12.0,4.0,6.0,1.0,7.0,3.0,2.0,0.0,0.0,2019,1.34,5.1875,9.0625,2,0.0,80,79,79,79,76,78,75,77
39.4,5.6,1,Man United,Tottenham,1.0,1.0,12.0,8.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,2019,2.7125000000000004,3.4250000000000003,2.5949999999999998,2,0.0,83,81,81,81,85,82,82,82
39.4,5.6,1,Southampton,Norwich,2.0,0.0,14.0,10.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,2019,1.7425,4.0,4.3825,2,2.0,76,76,76,76,75,74,72,74
39.4,5.6,1,Wolves,West Ham,1.0,0.0,13.0,6.0,7.0,3.0,5.0,1.0,2.0,0.0,0.0,2019,1.75,3.7249999999999996,4.7875,2,1.0,79,79,78,78,82,78,73,78
39.4,5.6,1,Liverpool,Everton,4.0,2.0,11.0,12.0,5.0,4.0,5.0,1.0,2.0,0.0,0.0,2019,1.38,4.9375,8.3125,2,2.0,87,83,85,85,80,78,79,78
42.0,16.4,0,Sheffield United,Newcastle,0.0,1.0,13.0,6.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0,2019,1.835,3.4,4.6875,0,0.0,73,77,75,75,75,78,77,77
42.0,16.4,0,Arsenal,Brighton,0.0,1.0,12.0,20.0,5.0,9.0,9.0,3.0,1.0,0.0,0.0,2019,1.5775000000000001,4.245,5.550000000000001,0,0.0,84,82,78,80,75,76,76,76
49.3,19.7,0,Everton,Chelsea,1.0,0.0,13.0,15.0,7.0,4.0,1.0,3.0,0.0,0.0,0.0,2019,3.525,3.7375,2.0125,2,1.0,80,78,79,78,80,84,81,81
49.3,19.7,0,Bournemouth,Liverpool,0.0,2.0,3.0,21.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,2019,7.4375,5.0625,1.4,0,0.0,78,76,76,76,87,83,85,85
49.3,19.7,0,Tottenham,Burnley,3.0,0.0,13.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,2019,1.4,4.75,8.125,2,3.0,85,82,82,82,77,76,76,76
49.3,19.7,0,Watford,Crystal Palace,0.0,0.0,13.0,3.0,3.0,0.0,6.0,4.0,2.0,0.0,0.0,2019,2.3499999999999996,3.3,3.1500000000000004,1,0.0,76,78,75,77,73,77,76,77
49.3,19.7,0,Man City,Man United,0.0,2.0,22.0,11.0,5.0,7.0,16.0,3.0,2.0,0.0,0.0,2019,1.2975,5.5625,10.3125,0,0.0,87,86,83,85,83,81,81,81
49.3,22.8,1,Aston Villa,Leicester,1.0,2.0,15.0,23.0,2.0,8.0,8.0,6.0,2.0,0.0,0.0,2019,4.3075,3.875,1.7874999999999999,0,0.0,77,75,75,76,80,79,79,79
49.3,22.8,1,Newcastle,Southampton,0.0,0.0,12.0,19.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,2019,2.5625,3.2,2.8449999999999998,2,0.0,75,78,77,77,76,76,76,76
49.3,22.8,1,Norwich,Sheffield United,1.0,0.0,14.0,9.0,4.0,3.0,9.0,0.0,4.0,0.0,0.0,2019,2.8875,3.5,2.3874999999999997,0,1.0,75,74,72,74,73,77,75,75
49.3,22.8,1,Brighton,Wolves,2.0,2.0,13.0,13.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,2019,2.6799999999999997,3.1,2.8175,1,0.0,75,76,76,76,79,79,78,78
45.6,20.0,1,West Ham,Arsenal,1.0,0.0,11.0,10.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,2019,3.45,4.05,1.9525000000000001,0,1.0,82,78,73,78,84,82,78,80
44.0,25.9,1,Liverpool,Watford,1.0,0.0,16.0,8.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2019,1.16,7.625,17.875,2,1.0,87,83,85,85,76,78,75,77
44.0,25.9,1,Burnley,Newcastle,0.0,0.0,7.0,9.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,2019,1.94,3.475,4.075,2,0.0,77,76,76,76,75,78,77,77
44.0,25.9,1,Chelsea,Bournemouth,0.0,0.0,18.0,11.0,5.0,2.0,9.0,1.0,2.0,0.0,0.0,2019,1.25,6.3125,11.375,0,0.0,80,84,81,81,78,76,76,76
44.0,25.9,1,Leicester,Norwich,1.0,1.0,18.0,10.0,5.0,3.0,12.0,0.0,4.0,0.0,0.0,2019,1.2149999999999999,6.5,14.125,1,0.0,80,79,79,79,75,74,72,74
44.0,25.9,1,Sheffield United,Aston Villa,0.0,0.0,7.0,8.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,2019,1.855,3.7125000000000004,4.2075,2,0.0,73,77,75,75,77,75,75,76
44.0,25.9,1,Southampton,West Ham,0.0,1.0,11.0,11.0,2.0,4.0,5.0,1.0,3.0,0.0,0.0,2019,1.9124999999999999,3.8,3.8125,0,0.0,76,76,76,76,82,78,73,78
46.0,19.6,1,Man United,Everton,0.0,1.0,24.0,8.0,8.0,3.0,6.0,1.0,2.0,0.0,0.0,2019,1.77,3.7,4.7,1,0.0,83,81,81,81,80,78,79,78
46.0,19.6,1,Wolves,Tottenham,0.0,1.0,18.0,9.0,5.0,5.0,11.0,4.0,4.0,0.0,0.0,2019,3.2125000000000004,3.4250000000000003,2.2375,0,0.0,79,79,78,78,85,82,82,82
46.0,19.6,1,Arsenal,Man City,0.0,3.0,6.0,14.0,1.0,7.0,3.0,1.0,4.0,0.0,0.0,2019,6.1875,5.3125,1.4249999999999998,0,0.0,84,82,78,80,87,86,83,85
45.9,11.6,1,Crystal Palace,Brighton,0.0,0.0,11.0,15.0,4.0,10.0,3.0,1.0,1.0,0.0,0.0,2019,2.525,3.2375,2.8925,1,0.0,73,77,76,77,75,76,76,76
47.2,13.6,1,Everton,Arsenal,0.0,0.0,9.0,6.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,2019,2.3,3.75,2.9050000000000002,1,0.0,80,78,79,78,84,82,78,80
47.2,13.6,1,Aston Villa,Southampton,0.0,2.0,19.0,17.0,6.0,8.0,7.0,2.0,1.0,0.0,0.0,2019,2.4,3.5749999999999997,2.8324999999999996,0,0.0,77,75,75,76,76,76,76,76
47.2,13.6,1,Bournemouth,Burnley,0.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,2019,2.4125,3.4,2.9375,0,0.0,78,76,76,76,77,76,76,76
47.2,13.6,1,Brighton,Sheffield United,0.0,1.0,9.0,7.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,2019,2.2,3.2625,3.475,0,0.0,75,76,76,76,73,77,75,75
47.2,13.6,1,Newcastle,Crystal Palace,0.0,0.0,8.0,16.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,2019,2.43,3.05,3.25,2,0.0,75,78,77,77,73,77,76,77
47.2,13.6,1,Norwich,Wolves,1.0,0.0,13.0,14.0,7.0,4.0,3.0,2.0,4.0,0.0,0.0,2019,3.775,3.7249999999999996,1.9375,0,1.0,75,74,72,74,79,79,78,78
47.2,13.6,1,Man City,Leicester,2.0,1.0,23.0,5.0,12.0,2.0,6.0,2.0,2.0,0.0,0.0,2019,1.36,5.35,7.75,2,1.0,87,86,83,85,80,79,79,79
47.0,13.7,1,Watford,Man United,0.0,0.0,11.0,17.0,3.0,8.0,3.0,3.0,1.0,0.0,0.0,2019,4.390000000000001,3.875,1.77,2,0.0,76,78,75,77,83,81,81,81
47.0,13.7,1,Tottenham,Chelsea,0.0,2.0,5.0,13.0,1.0,3.0,3.0,4.0,3.0,1.0,0.0,2019,2.3499999999999996,3.6625,2.8525,0,0.0,85,82,82,82,80,84,81,81
45.6,21.2,1,Tottenham,Brighton,0.0,1.0,11.0,11.0,5.0,5.0,9.0,4.0,2.0,0.0,0.0,2019,1.54,4.3475,5.825,2,0.0,85,82,82,82,75,76,76,76
45.6,21.2,1,Aston Villa,Norwich,0.0,0.0,11.0,16.0,2.0,6.0,5.0,2.0,3.0,0.0,0.0,2019,2.0875,3.7625,3.275,2,0.0,77,75,75,76,75,74,72,74
45.6,21.2,1,Bournemouth,Arsenal,1.0,0.0,12.0,17.0,4.0,2.0,8.0,4.0,4.0,0.0,0.0,2019,3.5,3.8499999999999996,1.975,1,1.0,78,76,76,76,84,82,78,80
45.6,21.2,1,Chelsea,Southampton,0.0,1.0,10.0,5.0,3.0,3.0,8.0,3.0,2.0,0.0,0.0,2019,1.34,5.1875,8.8125,0,0.0,80,84,81,81,76,76,76,76
45.6,21.2,1,Crystal Palace,West Ham,0.0,0.0,13.0,10.0,4.0,2.0,7.0,0.0,2.0,0.0,0.0,2019,2.275,3.4250000000000003,3.1325000000000003,2,0.0,73,77,76,77,82,78,73,78
45.6,21.2,1,Everton,Burnley,0.0,0.0,21.0,6.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,2019,1.6925000000000001,3.7375,5.175,2,0.0,80,78,79,78,77,76,76,76
45.6,21.2,1,Sheffield United,Watford,1.0,1.0,16.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,0.0,2019,1.84,3.525,4.4575,1,0.0,73,77,75,75,76,78,75,77
45.6,21.2,1,Man United,Newcastle,3.0,1.0,22.0,7.0,10.0,2.0,5.0,2.0,2.0,0.0,0.0,2019,1.335,5.1875,9.25,2,2.0,83,81,81,81,75,78,77,77
